30794	1	8	malonic acid	104.06146	-0.455	['alpha,omega-dicarboxylic acid', 'dicarboxylic acid', 'dicarboxylic acids and O-substituted derivatives', 'carboxylic acid', 'carbonyl compound', 'carbon oxoacid', 'organic acid', 'organic oxo compound', 'organooxygen compound', 'oxoacid', 'organic molecular entity', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'hydroxides', 'carbon group molecular entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'p-block molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'p-block molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'main group molecular entity', 'p-block molecular entity', 'molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
6650	1	7	malic acid	134.08744	-1.04	['2-hydroxydicarboxylic acid', 'C4-dicarboxylic acid', 'dicarboxylic acid', 'dicarboxylic acids and O-substituted derivatives', 'carboxylic acid', 'carbonyl compound', 'carbon oxoacid', 'organic acid', 'organic oxo compound', 'organooxygen compound', 'oxoacid', 'organic molecular entity', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'hydroxides', 'carbon group molecular entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'p-block molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'p-block molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'main group molecular entity', 'p-block molecular entity', 'molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
22958	1	11	butenedioic acid	116.07216	0.0169	['C4-dicarboxylic acid', 'dicarboxylic acid', 'dicarboxylic acids and O-substituted derivatives', 'carboxylic acid', 'carbonyl compound', 'carbon oxoacid', 'organic acid', 'organic oxo compound', 'organooxygen compound', 'oxoacid', 'organic molecular entity', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'hydroxides', 'carbon group molecular entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'p-block molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'p-block molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'main group molecular entity', 'p-block molecular entity', 'molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
26710	10	32	sodium chloride	58.44247	-1.58	['inorganic chloride', 'inorganic sodium salt', 'chloride salt', 'inorganic salt', 'sodium salt', 'halide salt', 'chlorine molecular entity', 'inorganic molecular entity', 'salt', 'sodium molecular entity', 'alkali metal salt', 'salt', 'halide', 'halogen molecular entity', 'molecular entity', 'heteroatomic molecular entity', 'alkali metal molecular entity', 'heteroatomic molecular entity', 'halogen molecular entity', 'p-block molecular entity', 'chemical entity', 'polyatomic entity', 's-block molecular entity', 'polyatomic entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
32145	1	6	sodium hydroxide	39.99711	2.63	['alkali metal hydroxide', 'metallic base', 'alkali metal molecular entity', 'inorganic hydroxy compound', 's-block molecular entity', 'hydroxides', 'inorganic molecular entity', 'main group molecular entity', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'polyatomic entity', 'chemical entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'main group molecular entity', 'molecular entity', 'chemical entity', 'molecular entity', 'chemical entity', 'chemical entity']
30563	11	51	silicon dioxide	60.08430	-0.173	['silicon oxide', 'silicon molecular entity', 'inorganic oxide', 'carbon group molecular entity', 'oxide', 'inorganic molecular entity', 'p-block molecular entity', 'oxygen molecular entity', 'heteroatomic molecular entity', 'molecular entity', 'main group molecular entity', 'chalcogen molecular entity', 'polyatomic entity', 'chemical entity', 'molecular entity', 'p-block molecular entity', 'chemical entity', 'main group molecular entity', 'molecular entity', 'chemical entity']
26911	2	13	oxolane	72.10570	0.451	['oxolanes', 'saturated organic heteromonocyclic parent', 'cyclic ether', 'volatile organic compound', 'oxacycle', 'organic heteromonocyclic compound', 'saturated organic heterocyclic parent', 'ether', 'organic molecule', 'organic heterocyclic compound', 'organooxygen compound', 'heteromonocyclic compound', 'heterocyclic organic fundamental parent', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'heterocyclic compound', 'organic cyclic compound', 'organochalcogen compound', 'oxygen molecular entity', 'monocyclic compound', 'organic fundamental parent', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'cyclic compound', 'organic molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'organic hydride', 'p-block molecular entity', 'molecular entity', 'carbon group molecular entity', 'molecule', 'organic molecular entity', 'p-block molecular entity', 'hydrides', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'main group molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'molecular entity', 'main group molecular entity', 'molecular entity', 'p-block molecular entity', 's-block molecular entity', 'polyatomic entity', 'chemical entity', 'molecular entity', 'chemical entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
17347	1	5	testosterone	288.42440	3.19	['17beta-hydroxy steroid', 'androstanoid', 'C19-steroid', '3-oxo-Delta(4) steroid', '17-hydroxy steroid', 'steroid', 'enone', '3-oxo steroid', 'hydroxy steroid', 'organic polycyclic compound', 'lipid', 'alpha,beta-unsaturated ketone', 'olefinic compound', 'cyclic ketone', 'oxo steroid', 'organic hydroxy compound', 'steroid', 'organic cyclic compound', 'polycyclic compound', 'organic molecular entity', 'ketone', 'hydroxides', 'organic molecular entity', 'organic polycyclic compound', 'lipid', 'organic molecule', 'cyclic compound', 'carbon group molecular entity', 'carbonyl compound', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'carbon group molecular entity', 'organic cyclic compound', 'polycyclic compound', 'organic molecular entity', 'molecule', 'p-block molecular entity', 'organic oxo compound', 'organooxygen compound', 'chalcogen molecular entity', 's-block molecular entity', 'polyatomic entity', 'p-block molecular entity', 'organic molecule', 'cyclic compound', 'carbon group molecular entity', 'main group molecular entity', 'organochalcogen compound', 'oxygen molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'main group molecular entity', 'molecular entity', 'chemical entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'p-block molecular entity', 'molecular entity', 'chemical entity', 'p-block molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'chemical entity', 'main group molecular entity', 'p-block molecular entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
15882	4	18	phenol	94.11120	1.45	['phenols', 'organic aromatic compound', 'organic hydroxy compound', 'aromatic compound', 'organic cyclic compound', 'hydroxides', 'organic molecular entity', 'cyclic compound', 'organic molecule', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'carbon group molecular entity', 'molecule', 'organic molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'polyatomic entity', 'p-block molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'molecular entity', 'p-block molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'main group molecular entity', 'molecular entity', 'molecular entity', 'chemical entity', 'chemical entity']
3492	1	13	cefonicid sodium	586.53000	-0.381	['organic sodium salt', 'sodium salt', 'organic salt', 'sodium molecular entity', 'alkali metal salt', 'salt', 'alkali metal molecular entity', 'salt', 'heteroatomic molecular entity', 's-block molecular entity', 'heteroatomic molecular entity', 'polyatomic entity', 'main group molecular entity', 'polyatomic entity', 'molecular entity', 'molecular entity', 'chemical entity', 'chemical entity']
204734	1	11	desonide	416.50730	2.36	['11beta-hydroxy steroid', '21-hydroxy steroid', '20-oxo steroid', 'corticosteroid', 'cyclic ketal', '3-oxo-Delta(1),Delta(4)-steroid', 'primary alpha-hydroxy ketone', '11-hydroxy steroid', 'hydroxy steroid', 'oxo steroid', 'steroid', 'ketal', 'oxacycle', '3-oxo-Delta(1) steroid', '3-oxo-Delta(4) steroid', 'alpha-hydroxy ketone', 'primary alcohol', 'hydroxy steroid', 'organic hydroxy compound', 'steroid', 'ketone', 'organic polycyclic compound', 'lipid', 'acetal', 'organic heterocyclic compound', 'organooxygen compound', '3-oxo steroid', 'enone', 'alpha-oxyketone', 'alcohol', 'organic hydroxy compound', 'steroid', 'hydroxides', 'organic molecular entity', 'organic polycyclic compound', 'lipid', 'carbonyl compound', 'organic cyclic compound', 'polycyclic compound', 'organooxygen compound', 'heteroorganic entity', 'heterocyclic compound', 'organochalcogen compound', 'oxygen molecular entity', 'cyclic ketone', 'oxo steroid', 'alpha,beta-unsaturated ketone', 'olefinic compound', 'oxyketone', 'hydroxides', 'organic molecular entity', 'organic polycyclic compound', 'lipid', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'carbon group molecular entity', 'organic cyclic compound', 'polycyclic compound', 'organic oxo compound', 'organooxygen compound', 'organic molecule', 'cyclic compound', 'organochalcogen compound', 'heteroorganic entity', 'chalcogen molecular entity', 'ketone', 'steroid', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'carbon group molecular entity', 'organic cyclic compound', 'polycyclic compound', 'organic molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'polyatomic entity', 'p-block molecular entity', 'organic molecule', 'cyclic compound', 'organochalcogen compound', 'molecule', 'heteroorganic entity', 'carbonyl compound', 'organic polycyclic compound', 'lipid', 'chalcogen molecular entity', 's-block molecular entity', 'polyatomic entity', 'p-block molecular entity', 'organic molecule', 'cyclic compound', 'carbon group molecular entity', 'main group molecular entity', 'molecular entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'organic oxo compound', 'organooxygen compound', 'organic cyclic compound', 'polycyclic compound', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'organic molecular entity', 'molecule', 'chemical entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'cyclic compound', 'main group molecular entity', 'molecular entity', 'chemical entity', 'carbon group molecular entity', 'polyatomic entity', 'p-block molecular entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'molecular entity', 'chemical entity', 'p-block molecular entity', 'main group molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'chemical entity', 'main group molecular entity', 'molecular entity', 'p-block molecular entity', 'carbon group molecular entity', 'molecular entity', 'chemical entity', 'main group molecular entity', 'p-block molecular entity', 'chemical entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
9978	1	10	vidarabine monohydrate	285.257	-1.05	['adenine arabinoside', 'purine nucleoside', 'beta-D-arabinoside', 'nucleoside', 'purines', 'arabinoside', 'N-glycosyl compound', 'oxolanes', 'nucleobase-containing molecular entity', 'imidazopyrimidine', 'pentoside', 'organonitrogen compound', 'glycosyl compound', 'carbohydrate derivative', 'oxacycle', 'organic heteromonocyclic compound', 'nitrogen molecular entity', 'heteroarene', 'organic heterobicyclic compound', 'organonitrogen heterocyclic compound', 'glycoside', 'heteroorganic entity', 'nitrogen molecular entity', 'carbohydrate derivative', 'carbohydrates and carbohydrate derivatives', 'organic heterocyclic compound', 'organooxygen compound', 'heteromonocyclic compound', 'pnictogen molecular entity', 'organic aromatic compound', 'heterobicyclic compound', 'organic heteropolycyclic compound', 'organonitrogen compound', 'glycosyl compound', 'organic molecular entity', 'pnictogen molecular entity', 'carbohydrates and carbohydrate derivatives', 'organooxygen compound', 'heteroorganic entity', 'heterocyclic compound', 'organic cyclic compound', 'organochalcogen compound', 'oxygen molecular entity', 'monocyclic compound', 'p-block molecular entity', 'aromatic compound', 'bicyclic compound', 'organic heterocyclic compound', 'heteropolycyclic compound', 'nitrogen molecular entity', 'carbohydrate derivative', 'carbon group molecular entity', 'p-block molecular entity', 'organooxygen compound', 'organochalcogen compound', 'oxygen molecular entity', 'organic molecular entity', 'cyclic compound', 'organic molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'main group molecular entity', 'heterocyclic compound', 'organic cyclic compound', 'polycyclic compound', 'pnictogen molecular entity', 'carbohydrates and carbohydrate derivatives', 'p-block molecular entity', 'main group molecular entity', 'organochalcogen compound', 'oxygen molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'carbon group molecular entity', 'molecule', 'organic molecular entity', 'molecular entity', 'cyclic compound', 'organic molecule', 'organooxygen compound', 'main group molecular entity', 'molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'organic molecular entity', 'p-block molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'chemical entity', 'molecule', 'organochalcogen compound', 'oxygen molecular entity', 'molecular entity', 'chemical entity', 'organic molecular entity', 'p-block molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'polyatomic entity', 'heteroorganic entity', 'chalcogen molecular entity', 'chemical entity', 'carbon group molecular entity', 'main group molecular entity', 'p-block molecular entity', 'molecular entity', 'organic molecular entity', 'p-block molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'carbon group molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'p-block molecular entity', 'molecular entity', 'chemical entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
37080	5	35	acrylate	71.05472	0.268	['monocarboxylic acid anion', 'carboxylic acid anion', 'organic anion', 'oxoanion', 'organic ion', 'anion', 'oxide', 'polyatomic anion', 'organic molecular entity', 'ion', 'oxygen molecular entity', 'heteroatomic molecular entity', 'anion', 'polyatomic ion', 'carbon group molecular entity', 'molecular entity', 'chalcogen molecular entity', 'polyatomic entity', 'ion', 'p-block molecular entity', 'chemical entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
47217	2	12	arsane	77.94542	5.3	['arsine', 'arsanes', 'mononuclear parent hydride', 'arsenic molecular entity', 'arsenic hydride', 'hydrides', 'pnictogen molecular entity', 'arsenic molecular entity', 'pnictogen hydride', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'p-block molecular entity', 'pnictogen molecular entity', 'inorganic hydride', 's-block molecular entity', 'polyatomic entity', 'main group molecular entity', 'p-block molecular entity', 'inorganic molecular entity', 'hydrides', 'molecular entity', 'molecular entity', 'main group molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 's-block molecular entity', 'polyatomic entity', 'chemical entity', 'main group molecular entity', 'molecular entity', 'molecular entity', 'chemical entity', 'chemical entity']
17996	1	4	chloride	35.45270	-3.08	['halide anion', 'monoatomic chlorine', 'monoatomic monoanion', 'monovalent inorganic anion', 'monoatomic halogen', 'elemental chlorine', 'monoatomic anion', 'monoanion', 'inorganic anion', 'monoatomic entity', 'elemental halogen', 'chlorine molecular entity', 'monoatomic ion', 'anion', 'inorganic ion', 'elemental molecular entity', 'halogen molecular entity', 'ion', 'monoatomic entity', 'inorganic molecular entity', 'molecular entity', 'p-block molecular entity', 'molecular entity', 'elemental molecular entity', 'chemical entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
73363	1	9	Ala-Leu-Leu-Asp	430.49590	-2.14	['tetrapeptide', 'oligopeptide', 'peptide', 'carboxamide', 'organic amino compound', 'organooxygen compound', 'organonitrogen compound', 'primary amide', 'organic molecular entity', 'organochalcogen compound', 'oxygen molecular entity', 'heteroorganic entity', 'nitrogen molecular entity', 'amide', 'carbon group molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 'organic molecular entity', 'pnictogen molecular entity', 'nitrogen molecular entity', 'p-block molecular entity', 'organic molecular entity', 'p-block molecular entity', 'carbon group molecular entity', 'pnictogen molecular entity', 'main group molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'p-block molecular entity', 'molecular entity', 'p-block molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'molecular entity', 'chemical entity', 'chemical entity']
51397	2	20	1,3-dinitrobenzene	168.10700	1.71	['dinitrobenzene', 'nitrobenzenes', 'benzenes', 'C-nitro compound', 'benzenoid aromatic compound', 'nitro compound', 'organic molecule', 'organic aromatic compound', 'carbocyclic compound', 'nitrogen molecular entity', 'organic molecular entity', 'molecule', 'aromatic compound', 'organic cyclic compound', 'homocyclic compound', 'pnictogen molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'cyclic compound', 'organic molecule', 'p-block molecular entity', 'molecular entity', 'molecule', 'organic molecular entity', 'main group molecular entity', 'chemical entity', 'polyatomic entity', 'carbon group molecular entity', 'molecular entity', 'molecular entity', 'p-block molecular entity', 'chemical entity', 'chemical entity', 'main group molecular entity', 'molecular entity', 'chemical entity']
28718	1	11	L-allothreonine	119.11920	-2.95	['allothreonine', '2-amino-3-hydroxybutanoic acid', 'alpha-amino acid', 'amino acid', 'organic amino compound', 'carboxylic acid', 'organonitrogen compound', 'organic molecular entity', 'carbonyl compound', 'carbon oxoacid', 'organic acid', 'heteroorganic entity', 'nitrogen molecular entity', 'carbon group molecular entity', 'organic oxo compound', 'organooxygen compound', 'oxoacid', 'organic molecular entity', 'organic molecular entity', 'pnictogen molecular entity', 'p-block molecular entity', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'hydroxides', 'carbon group molecular entity', 'carbon group molecular entity', 'p-block molecular entity', 'main group molecular entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'main group molecular entity', 'molecular entity', 'chemical entity', 'p-block molecular entity', 'carbon group molecular entity', 'molecular entity', 'chemical entity', 'main group molecular entity', 'p-block molecular entity', 'chemical entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
30653	1	8	homoserine	119.11920	-3.03	['non-proteinogenic L-alpha-amino acid', 'L-alpha-amino acid', 'non-proteinogenic alpha-amino acid', 'alpha-amino acid', 'non-proteinogenic amino acid', 'amino acid', 'organic amino compound', 'carboxylic acid', 'organonitrogen compound', 'organic molecular entity', 'carbonyl compound', 'carbon oxoacid', 'organic acid', 'heteroorganic entity', 'nitrogen molecular entity', 'carbon group molecular entity', 'organic oxo compound', 'organooxygen compound', 'oxoacid', 'organic molecular entity', 'organic molecular entity', 'pnictogen molecular entity', 'p-block molecular entity', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'hydroxides', 'carbon group molecular entity', 'carbon group molecular entity', 'p-block molecular entity', 'main group molecular entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'main group molecular entity', 'molecular entity', 'chemical entity', 'p-block molecular entity', 'carbon group molecular entity', 'molecular entity', 'chemical entity', 'main group molecular entity', 'p-block molecular entity', 'chemical entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
46912	1	6	ornithinium(1+)	133.16900	-2.67	['alpha-amino-acid cation', 'amino-acid cation', 'polyatomic cation', 'cation', 'polyatomic ion', 'ion', 'polyatomic entity', 'molecular entity', 'chemical entity']
18320	1	5	1,4-dithiothreitol	154.25100	-0.22	['dithiol', '1,4-dimercaptobutane-2,3-diol', 'thiol', 'butanediols', 'glycol', 'organosulfur compound', 'diol', 'organochalcogen compound', 'sulfur molecular entity', 'polyol', 'heteroorganic entity', 'chalcogen molecular entity', 'organic hydroxy compound', 'organic molecular entity', 'p-block molecular entity', 'hydroxides', 'carbon group molecular entity', 'main group molecular entity', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'p-block molecular entity', 'molecular entity', 'chalcogen molecular entity', 's-block molecular entity', 'polyatomic entity', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
27561	2	13	oxirane	44.05256	0.211	['saturated organic heteromonocyclic parent', 'oxacycle', 'gas molecular entity', 'saturated organic heterocyclic parent', 'organic heteromonocyclic compound', 'organic heterocyclic compound', 'organooxygen compound', 'main group molecular entity', 'heterocyclic organic fundamental parent', 'organic heterocyclic compound', 'heteromonocyclic compound', 'heteroorganic entity', 'heterocyclic compound', 'organic cyclic compound', 'organochalcogen compound', 'oxygen molecular entity', 'molecular entity', 'organic fundamental parent', 'heteroorganic entity', 'heterocyclic compound', 'organic cyclic compound', 'monocyclic compound', 'organic molecular entity', 'cyclic compound', 'organic molecule', 'chalcogen molecular entity', 'chemical entity', 'organic molecular entity', 'organic hydride', 'cyclic compound', 'organic molecule', 'carbon group molecular entity', 'molecule', 'p-block molecular entity', 'carbon group molecular entity', 'hydrides', 'molecule', 'organic molecular entity', 'p-block molecular entity', 'polyatomic entity', 'main group molecular entity', 'p-block molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'main group molecular entity', 'molecular entity', 'main group molecular entity', 's-block molecular entity', 'polyatomic entity', 'molecular entity', 'p-block molecular entity', 'chemical entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
38685	1	7	1,2-epoxypropane	58.07914	0.308	['epoxide', 'cyclic ether', 'ether', 'oxacycle', 'organooxygen compound', 'organic heterocyclic compound', 'organochalcogen compound', 'oxygen molecular entity', 'heteroorganic entity', 'heterocyclic compound', 'organic cyclic compound', 'heteroorganic entity', 'chalcogen molecular entity', 'organic molecular entity', 'cyclic compound', 'organic molecule', 'organic molecular entity', 'p-block molecular entity', 'carbon group molecular entity', 'molecule', 'carbon group molecular entity', 'main group molecular entity', 'p-block molecular entity', 'polyatomic entity', 'p-block molecular entity', 'molecular entity', 'main group molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'molecular entity', 'chemical entity', 'chemical entity']
17754	8	31	glycerol	92.09382	-1.72	['alditol', 'triol', 'carbohydrate', 'polyol', 'carbohydrates and carbohydrate derivatives', 'organic hydroxy compound', 'organooxygen compound', 'hydroxides', 'organic molecular entity', 'organochalcogen compound', 'oxygen molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'carbon group molecular entity', 'heteroorganic entity', 'chalcogen molecular entity', 's-block molecular entity', 'polyatomic entity', 'p-block molecular entity', 'organic molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'chemical entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
41808	2	16	decane	142.28168	5.64	['alkane', 'hydrocarbon', 'aliphatic compound', 'organic fundamental parent', 'organic molecular entity', 'organic molecular entity', 'organic hydride', 'carbon group molecular entity', 'carbon group molecular entity', 'hydrides', 'p-block molecular entity', 'p-block molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'main group molecular entity', 'main group molecular entity', 's-block molecular entity', 'polyatomic entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
35290	1	9	1,2-dichlorobenzene	147.00136	3.38	['dichlorobenzene', 'chlorobenzenes', 'benzenes', 'organochlorine compound', 'benzenoid aromatic compound', 'organohalogen compound', 'chlorine molecular entity', 'organic aromatic compound', 'carbocyclic compound', 'heteroorganic entity', 'halide', 'halogen molecular entity', 'aromatic compound', 'organic cyclic compound', 'homocyclic compound', 'organic molecular entity', 'halogen molecular entity', 'heteroatomic molecular entity', 'p-block molecular entity', 'cyclic compound', 'organic molecule', 'carbon group molecular entity', 'p-block molecular entity', 'polyatomic entity', 'main group molecular entity', 'molecule', 'organic molecular entity', 'p-block molecular entity', 'main group molecular entity', 'molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'main group molecular entity', 'molecular entity', 'chemical entity', 'molecular entity', 'p-block molecular entity', 'chemical entity', 'chemical entity', 'main group molecular entity', 'molecular entity', 'chemical entity']
17967	1	6	urethane	89.09322	-0.192	['carbamate ester', 'carboxylic ester', 'carbonyl compound', 'ester', 'organic oxo compound', 'organooxygen compound', 'organic molecule', 'organochalcogen compound', 'oxygen molecular entity', 'organic molecular entity', 'molecule', 'heteroorganic entity', 'chalcogen molecular entity', 'carbon group molecular entity', 'polyatomic entity', 'organic molecular entity', 'p-block molecular entity', 'p-block molecular entity', 'molecular entity', 'carbon group molecular entity', 'main group molecular entity', 'main group molecular entity', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
62947	1	6	ammonium acetate	77.08250	-0.179	['acetate salt', 'ammonium salt', 'organic salt', 'ammonium compound', 'salt', 'nitrogen molecular entity', 'heteroatomic molecular entity', 'pnictogen molecular entity', 'polyatomic entity', 'p-block molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
29021	11	59	hexane	86.17536	3.9	['alkane', 'volatile organic compound', 'hydrocarbon', 'aliphatic compound', 'organic molecule', 'organic fundamental parent', 'organic molecular entity', 'molecule', 'organic molecular entity', 'organic hydride', 'carbon group molecular entity', 'polyatomic entity', 'carbon group molecular entity', 'hydrides', 'p-block molecular entity', 'molecular entity', 'p-block molecular entity', 'hydrogen molecular entity', 'heteroatomic molecular entity', 'main group molecular entity', 'chemical entity', 'main group molecular entity', 's-block molecular entity', 'polyatomic entity', 'molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'chemical entity', 'molecular entity', 'chemical entity']
33543	3	19	sulfonate	81.07214	-0.212	['sulfur oxoanion', 'sulfur molecular entity', 'chalcogen oxoanion', 'chalcogen molecular entity', 'oxoanion', 'p-block molecular entity', 'oxide', 'polyatomic anion', 'main group molecular entity', 'oxygen molecular entity', 'heteroatomic molecular entity', 'anion', 'polyatomic ion', 'molecular entity', 'chalcogen molecular entity', 'polyatomic entity', 'ion', 'chemical entity', 'p-block molecular entity', 'molecular entity', 'main group molecular entity', 'chemical entity', 'molecular entity', 'chemical entity']
